DatasetID	FileSynapseName	FileDownloadName	fileType	FileSynID	parentId	projectId	subpoolOrLaneID
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342811_SRR14664696.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342811_SRR14664696.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127738	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342811_SRR14664696
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342812_SRR14664697.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342812_SRR14664697.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127611	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342812_SRR14664697
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342812_SRR14664698.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342812_SRR14664698.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127742	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342812_SRR14664698
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342813_SRR14664699.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342813_SRR14664699.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127612	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342813_SRR14664699
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342813_SRR14664700.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342813_SRR14664700.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127739	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342813_SRR14664700
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342814_SRR14664701.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342814_SRR14664701.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127614	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342814_SRR14664701
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342814_SRR14664702.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342814_SRR14664702.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127740	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342814_SRR14664702
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342815_SRR14664703.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342815_SRR14664703.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127620	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342815_SRR14664703
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342815_SRR14664704.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342815_SRR14664704.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127746	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342815_SRR14664704
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342816_SRR14664705.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342816_SRR14664705.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127623	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342816_SRR14664705
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342816_SRR14664706.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342816_SRR14664706.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127749	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342816_SRR14664706
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342817_SRR14664707.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342817_SRR14664707.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127626	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342817_SRR14664707
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342817_SRR14664708.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342817_SRR14664708.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127756	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342817_SRR14664708
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342818_SRR14664709.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342818_SRR14664709.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127630	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342818_SRR14664709
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342818_SRR14664710.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342818_SRR14664710.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127757	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342818_SRR14664710
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342819_SRR14664711.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342819_SRR14664711.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127640	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342819_SRR14664711
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342819_SRR14664712.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342819_SRR14664712.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127758	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342819_SRR14664712
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342820_SRR14664713.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342820_SRR14664713.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127639	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342820_SRR14664713
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342820_SRR14664714.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342820_SRR14664714.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127761	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342820_SRR14664714
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342821_SRR14664715.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342821_SRR14664715.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127642	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342821_SRR14664715
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342821_SRR14664716.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342821_SRR14664716.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127769	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342821_SRR14664716
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342822_SRR14664717.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342822_SRR14664717.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127644	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342822_SRR14664717
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342822_SRR14664718.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342822_SRR14664718.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127771	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342822_SRR14664718
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342823_SRR14664719.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342823_SRR14664719.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127654	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342823_SRR14664719
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342823_SRR14664720.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342823_SRR14664720.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127770	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342823_SRR14664720
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342824_SRR14664721.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342824_SRR14664721.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127652	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342824_SRR14664721
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342824_SRR14664722.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342824_SRR14664722.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127948	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342824_SRR14664722
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342825_SRR14664723.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342825_SRR14664723.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127653	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342825_SRR14664723
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342825_SRR14664724.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342825_SRR14664724.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52128077	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342825_SRR14664724
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342826_SRR14664725.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342826_SRR14664725.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127655	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342826_SRR14664725
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342826_SRR14664726.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342826_SRR14664726.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52128154	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342826_SRR14664726
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342827_SRR14664727.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342827_SRR14664727.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127666	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342827_SRR14664727
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342827_SRR14664728.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342827_SRR14664728.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52128222	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342827_SRR14664728
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342828_SRR14664729.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342828_SRR14664729.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127664	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342828_SRR14664729
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342828_SRR14664730.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342828_SRR14664730.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52128229	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342828_SRR14664730
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342829_SRR14664731.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342829_SRR14664731.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127665	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342829_SRR14664731
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342829_SRR14664732.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342829_SRR14664732.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52128230	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342829_SRR14664732
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342830_SRR14664733.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342830_SRR14664733.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52127668	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342830_SRR14664733
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342830_SRR14664734.atac.filter.fragments.hg38.tsv.gz	GSE175621_clint_miller_GSM5342830_SRR14664734.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52128231	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342830_SRR14664734
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342787_SRR14664735.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342787_SRR14664735.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127492	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342787_SRR14664735
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342787_SRR14664736.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342787_SRR14664736.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127494	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342787_SRR14664736
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342788_SRR14664737.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342788_SRR14664737.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127495	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342788_SRR14664737
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342788_SRR14664738.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342788_SRR14664738.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127500	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342788_SRR14664738
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342789_SRR14664739.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342789_SRR14664739.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127503	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342789_SRR14664739
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342789_SRR14664740.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342789_SRR14664740.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127505	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342789_SRR14664740
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342790_SRR14664741.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342790_SRR14664741.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127507	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342790_SRR14664741
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342790_SRR14664742.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342790_SRR14664742.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127519	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342790_SRR14664742
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342791_SRR14664655.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342791_SRR14664655.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127521	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342791_SRR14664655
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342791_SRR14664656.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342791_SRR14664656.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127523	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342791_SRR14664656
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342792_SRR14664657.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342792_SRR14664657.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127525	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342792_SRR14664657
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342792_SRR14664658.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342792_SRR14664658.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127536	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342792_SRR14664658
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342793_SRR14664659.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342793_SRR14664659.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127538	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342793_SRR14664659
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342793_SRR14664660.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342793_SRR14664660.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127540	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342793_SRR14664660
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342794_SRR14664661.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342794_SRR14664661.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127542	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342794_SRR14664661
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342794_SRR14664662.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342794_SRR14664662.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127547	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342794_SRR14664662
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342795_SRR14664663.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342795_SRR14664663.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127549	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342795_SRR14664663
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342795_SRR14664664.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342795_SRR14664664.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127551	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342795_SRR14664664
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342796_SRR14664665.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342796_SRR14664665.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127566	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342796_SRR14664665
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342796_SRR14664666.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342796_SRR14664666.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127569	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342796_SRR14664666
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342797_SRR14664667.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342797_SRR14664667.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127571	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342797_SRR14664667
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342797_SRR14664668.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342797_SRR14664668.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127574	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342797_SRR14664668
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342798_SRR14664669.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342798_SRR14664669.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127582	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342798_SRR14664669
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342798_SRR14664670.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342798_SRR14664670.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127584	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342798_SRR14664670
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342799_SRR14664671.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342799_SRR14664671.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127588	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342799_SRR14664671
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342799_SRR14664672.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342799_SRR14664672.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127590	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342799_SRR14664672
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342800_SRR14664673.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342800_SRR14664673.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127592	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342800_SRR14664673
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342800_SRR14664674.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342800_SRR14664674.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127602	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342800_SRR14664674
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342801_SRR14664675.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342801_SRR14664675.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127671	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342801_SRR14664675
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342801_SRR14664676.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342801_SRR14664676.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127673	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342801_SRR14664676
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342802_SRR14664677.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342802_SRR14664677.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127674	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342802_SRR14664677
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342802_SRR14664678.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342802_SRR14664678.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127680	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342802_SRR14664678
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342803_SRR14664679.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342803_SRR14664679.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127682	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342803_SRR14664679
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342803_SRR14664680.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342803_SRR14664680.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127684	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342803_SRR14664680
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342804_SRR14664681.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342804_SRR14664681.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127686	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342804_SRR14664681
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342804_SRR14664682.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342804_SRR14664682.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127694	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342804_SRR14664682
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342805_SRR14664683.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342805_SRR14664683.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127696	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342805_SRR14664683
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342805_SRR14664684.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342805_SRR14664684.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127698	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342805_SRR14664684
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342806_SRR14664685.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342806_SRR14664685.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127700	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342806_SRR14664685
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342806_SRR14664686.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342806_SRR14664686.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127706	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342806_SRR14664686
clint-miller_human_coronary-artery_scatac	GSE175621_clint_miller_GSM5342807_SRR14664687.atac.filter.fragments.hg38.tsv.gz.tbi	GSE175621_clint_miller_GSM5342807_SRR14664687.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52127708	syn52118183	syn29530512	GSE175621_clint_miller_GSM5342807_SRR14664687
