ROW_ID	ROW_VERSION	ROW_ETAG	id	name	subpool	description	createdOn	createdBy	etag	modifiedOn	modifiedBy	type	currentVersion	parentId	benefactorId	projectId	dataFileHandleId	dataFileSizeBytes	dataFileMD5Hex	dataFileConcreteType	dataFileBucket	dataFileKey	md5_google
52183781	1	cdd309a2-3cf4-4e9a-b269-2440f480dc5e	syn52183781	SRR21976173_3.fastq.gz			1690666118667	3330650	cdd309a2-3cf4-4e9a-b269-2440f480dc5e	1690666118825	3330650	file	1	syn52183650	syn52117441	syn29530512	127457701	536338719	334baca33cc8be3efb3400668510a0f1	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/f43a8c08-6636-4a7a-9d4c-fe8a2c19e3b0/SRR21976173_3.fastq.gz	
52183793	1	b5e9f05a-0b0d-4141-ba1c-284b02fd7cfd	syn52183793	SRR21976173_4.fastq			1690666251222	3330650	b5e9f05a-0b0d-4141-ba1c-284b02fd7cfd	1690666251355	3330650	file	1	syn52183650	syn52117441	syn29530512	127457719	6737781938	d20fafbaf464e6e9389a1b280e4e521e	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/4613b488-a103-48b7-ad2c-b648d215533f/SRR21976173_4.fastq	
52183794	1	5ee34cdf-fe25-4d53-90a8-6383484bbdd4	syn52183794	SRR21976173_4.fastq.gz			1690666266735	3330650	5ee34cdf-fe25-4d53-90a8-6383484bbdd4	1690666266858	3330650	file	1	syn52183650	syn52117441	syn29530512	127457720	865017681	f9d83211a053f261062f8e208b84ef11	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/b1c2877a-482a-4780-9b98-3a81f432fef0/SRR21976173_4.fastq.gz	
52183804	1	bb7eeb23-ffff-4f6b-bfa5-95d8ca8e2b54	syn52183804	SRR21976174_1.fastq			1690666359969	3330650	bb7eeb23-ffff-4f6b-bfa5-95d8ca8e2b54	1690666360105	3330650	file	1	syn52183651	syn52117441	syn29530512	127457729	4376558212	b45437059d3a92b5f30e3528d6ded078	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/ffb9d583-6a2e-4e07-8d98-ab2c3000a4d3/SRR21976174_1.fastq	
52183805	1	224a6616-ff69-4327-8559-c5508323f758	syn52183805	SRR21976174_1.fastq.gz			1690666367120	3330650	224a6616-ff69-4327-8559-c5508323f758	1690666367261	3330650	file	1	syn52183651	syn52117441	syn29530512	127457730	316989242	bb471e277bdacef6f9f29ab44b73461e	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/05ab4b39-a784-4810-9003-ffe1674dfc9e/SRR21976174_1.fastq.gz	
52183806	1	a7542ae2-5682-40e6-9939-4dbcbf2fe57a	syn52183806	SRR21976174_2.fastq			1690666485232	3330650	a7542ae2-5682-40e6-9939-4dbcbf2fe57a	1690666485355	3330650	file	1	syn52183651	syn52117441	syn29530512	127457731	6755936294	62e38e32cc25232babe62084112d0d03	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/c9a2a98b-8083-4671-a395-02b957e74715/SRR21976174_2.fastq	
52183807	1	c4562997-9f03-4660-b5de-9eebbe9b537f	syn52183807	SRR21976174_2.fastq.gz			1690666501433	3330650	c4562997-9f03-4660-b5de-9eebbe9b537f	1690666501545	3330650	file	1	syn52183651	syn52117441	syn29530512	127457732	864169050	69e974b34aeff108925d724cd7bbea4e	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/36c372a1-5a86-48a3-93f7-b14828d41561/SRR21976174_2.fastq.gz	
52183813	1	32b37430-73e8-4001-a9aa-dbc58392d8bf	syn52183813	SRR21976174_3.fastq			1690666623880	3330650	32b37430-73e8-4001-a9aa-dbc58392d8bf	1690666624007	3330650	file	1	syn52183651	syn52117441	syn29530512	127457736	5317242570	bce2eb872040dc08f797d78780b2c2e5	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/4f63b5d4-1bce-45af-8268-b118dfce4b6f/SRR21976174_3.fastq	
52183814	1	13116af6-cd90-4511-a404-58414d454332	syn52183814	SRR21976174_3.fastq.gz			1690666637281	3330650	13116af6-cd90-4511-a404-58414d454332	1690666637412	3330650	file	1	syn52183651	syn52117441	syn29530512	127457737	531979896	62b9923dc7ab8df06bdd84ad7009ec35	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/ebb8ecd5-3294-4ed4-b9fb-b5b255379106/SRR21976174_3.fastq.gz	
52183815	1	0ec81e95-b47b-4775-83d1-fe880c38c7c9	syn52183815	SRR21976174_4.fastq			1690666782280	3330650	0ec81e95-b47b-4775-83d1-fe880c38c7c9	1690666782419	3330650	file	1	syn52183651	syn52117441	syn29530512	127457738	6700601920	a4a51da239a5a824183b83734c654c71	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/21c2446e-8331-46cc-ac70-597c1243b962/SRR21976174_4.fastq	
52183816	1	7c803023-9702-4dc0-92f4-65dbbc27b5cf	syn52183816	SRR21976174_4.fastq.gz			1690666797792	3330650	7c803023-9702-4dc0-92f4-65dbbc27b5cf	1690666797904	3330650	file	1	syn52183651	syn52117441	syn29530512	127457739	855917055	bd7b55a5ceb268442ed78b27f90f19c3	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/1426076a-1f44-47bb-bfac-67065adbc491/SRR21976174_4.fastq.gz	
52183827	1	82531e5c-ac00-4468-b954-dd569afa96e9	syn52183827	SRR21976175_1.fastq			1690666878726	3330650	82531e5c-ac00-4468-b954-dd569afa96e9	1690666878840	3330650	file	1	syn52183652	syn52117441	syn29530512	127457752	4379232710	f508ef1c0e2521a047403ddb784f1f9b	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/dea8d8bc-aba8-4960-9652-724cb658ad5f/SRR21976175_1.fastq	
52183829	1	51c29cc1-fc8b-482e-8a52-8b4e9743ee26	syn52183829	SRR21976175_1.fastq.gz			1690666887834	3330650	51c29cc1-fc8b-482e-8a52-8b4e9743ee26	1690666887974	3330650	file	1	syn52183652	syn52117441	syn29530512	127457754	317096496	7f556364208186f29196280583719aee	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/60bc4f28-bf52-42da-94ba-06489074525d/SRR21976175_1.fastq.gz	
52183841	1	96ddc4ec-a60a-4bd1-88fa-3ed50378f65c	syn52183841	SRR21976175_2.fastq			1690667031451	3330650	96ddc4ec-a60a-4bd1-88fa-3ed50378f65c	1690667031599	3330650	file	1	syn52183652	syn52117441	syn29530512	127457761	6760049314	b26e422971947ef5597afe26247de52a	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/81b6c2ac-81dc-4cbc-9e1c-333f2bf13511/SRR21976175_2.fastq	
52183843	1	bf40a8ad-d962-475b-8657-df5a3705d48f	syn52183843	SRR21976175_2.fastq.gz			1690667050308	3330650	bf40a8ad-d962-475b-8657-df5a3705d48f	1690667050431	3330650	file	1	syn52183652	syn52117441	syn29530512	127457763	865629772	c42db97f728a10e322239646af133bce	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/dd2806e2-6dec-468a-841f-597b3289c43d/SRR21976175_2.fastq.gz	
52183848	1	df71a9e7-7ec3-4bf1-a066-eab63c7ee40f	syn52183848	SRR21976175_3.fastq			1690667146930	3330650	df71a9e7-7ec3-4bf1-a066-eab63c7ee40f	1690667147067	3330650	file	1	syn52183652	syn52117441	syn29530512	127457771	5320485786	c2e43d6ce307cb571e784cceee8a21a5	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/efc92f56-1954-43c2-9d4c-d1bc2e186524/SRR21976175_3.fastq	
52183854	1	09e832c6-b63d-49d7-9853-d81726816184	syn52183854	SRR21976175_3.fastq.gz			1690667157401	3330650	09e832c6-b63d-49d7-9853-d81726816184	1690667157524	3330650	file	1	syn52183652	syn52117441	syn29530512	127457779	532531513	a954a2c4dde46aec0a6c31af19273730	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/a25d8209-e0cf-48be-9a50-22314e17b7b3/SRR21976175_3.fastq.gz	
52183861	1	ddd931c1-bb88-4366-873e-9461c917903c	syn52183861	SRR21976175_4.fastq			1690667283729	3330650	ddd931c1-bb88-4366-873e-9461c917903c	1690667283861	3330650	file	1	syn52183652	syn52117441	syn29530512	127457783	6704681486	19b4eda9ebd6b2e8981706a5dfe66638	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/b0345d19-af66-43e8-9c5e-791bf4959af9/SRR21976175_4.fastq	
52183862	1	827dd04d-7112-4aaa-b262-e43b9d90de35	syn52183862	SRR21976175_4.fastq.gz			1690667302675	3330650	827dd04d-7112-4aaa-b262-e43b9d90de35	1690667302813	3330650	file	1	syn52183652	syn52117441	syn29530512	127457784	857359783	e2f5572a645b676e2db05c28d7f5990d	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/f2116ee0-63eb-4fda-bcd1-800a9aa41f48/SRR21976175_4.fastq.gz	
52183864	1	d9fcb65a-fd8c-435e-8c89-9741fcff6ab0	syn52183864	SRR21976176_1.fastq			1690667363605	3330650	d9fcb65a-fd8c-435e-8c89-9741fcff6ab0	1690667363722	3330650	file	1	syn52183653	syn52117441	syn29530512	127457786	3557989316	5b23571c89d90d1c5c8c61b6ef6d3302	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/6402de77-4ec5-427e-a720-5c4717640234/SRR21976176_1.fastq	
52183865	1	01d40f33-8cb1-4651-a17c-ae5c8fca4765	syn52183865	SRR21976176_1.fastq.gz			1690667369456	3330650	01d40f33-8cb1-4651-a17c-ae5c8fca4765	1690667369580	3330650	file	1	syn52183653	syn52117441	syn29530512	127457787	241307161	06771ffa2c5d631c8a6d08a2e2f50a34	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/3d72abf2-94de-4ab5-aade-65b23d121756/SRR21976176_1.fastq.gz	
52183870	1	f09d3a54-19a5-4c73-8686-fc7136c4a25b	syn52183870	SRR21976176_2.fastq			1690667501693	3330650	f09d3a54-19a5-4c73-8686-fc7136c4a25b	1690667501820	3330650	file	1	syn52183653	syn52117441	syn29530512	127457788	6621616436	974b9a7b1a18fb51018788a15c94ec9e	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/5723ea81-05e7-461f-b9f3-4c34532c18c5/SRR21976176_2.fastq	
52183871	1	98a5cf44-8b43-4cd4-b6b3-3a20f464fc49	syn52183871	SRR21976176_2.fastq.gz			1690667519133	3330650	98a5cf44-8b43-4cd4-b6b3-3a20f464fc49	1690667519259	3330650	file	1	syn52183653	syn52117441	syn29530512	127457789	862111339	f64d7ea71905dddb22698dacf336d815	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/ab85a3cb-343d-4bd0-9f88-fc8b0a4df1ac/SRR21976176_2.fastq.gz	
52183876	1	e9f31827-4fca-46c6-b28c-921c1f0e123c	syn52183876	SRR21976176_3.fastq			1690667598100	3330650	e9f31827-4fca-46c6-b28c-921c1f0e123c	1690667598236	3330650	file	1	syn52183653	syn52117441	syn29530512	127457790	4323896096	4d289102568bd81381d0d46df28c9669	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/45300062-b6d4-4b8f-9406-a6c58ae9284f/SRR21976176_3.fastq	
52183877	1	01d1936e-0107-4de1-a5be-585e4f272d4d	syn52183877	SRR21976176_3.fastq.gz			1690667607019	3330650	01d1936e-0107-4de1-a5be-585e4f272d4d	1690667607170	3330650	file	1	syn52183653	syn52117441	syn29530512	127457791	420701392	fe336dbcd6815a90ce06aef7322b8e23	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/38670e1c-35f1-4031-bad3-d7471f681598/SRR21976176_3.fastq.gz	
52183879	1	412d4f10-7f54-4086-8c79-5e98e830e34b	syn52183879	SRR21976176_4.fastq			1690667749190	3330650	412d4f10-7f54-4086-8c79-5e98e830e34b	1690667749339	3330650	file	1	syn52183653	syn52117441	syn29530512	127457793	6621616436	867f99c39529d6eb42b572209890699b	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/d04492b0-8d95-4a48-8b7c-cdb5ffef916d/SRR21976176_4.fastq	
52183882	1	c2cdfb6d-7271-44d7-a04c-c175cbb95922	syn52183882	SRR21976176_4.fastq.gz			1690667774147	3330650	c2cdfb6d-7271-44d7-a04c-c175cbb95922	1690667774305	3330650	file	1	syn52183653	syn52117441	syn29530512	127457800	862342497	aabd07043619a8474d90bd52cba76d89	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/1678796d-20c5-44fc-bfdb-e89e1baa55d5/SRR21976176_4.fastq.gz	
52183890	1	6d1b103d-e6eb-48a6-823e-50a80e5e81ca	syn52183890	SRR21976177_1.fastq			1690667884838	3330650	6d1b103d-e6eb-48a6-823e-50a80e5e81ca	1690667884990	3330650	file	1	syn52183654	syn52117441	syn29530512	127457805	5295379502	94d20078bd9ed7cdb94323b473fd2553	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/cb8b9c30-7d39-4c93-9db1-294045d54f2d/SRR21976177_1.fastq	
52183891	1	dc3a9c23-4a1e-45f0-9b2a-5fc862c4db43	syn52183891	SRR21976177_1.fastq.gz			1690667894750	3330650	dc3a9c23-4a1e-45f0-9b2a-5fc862c4db43	1690667894880	3330650	file	1	syn52183654	syn52117441	syn29530512	127457806	350392090	9ef54e8da4e391e69bdb27564ec08000	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/411bba1f-79c0-49a0-b38b-f22201c6f4a0/SRR21976177_1.fastq.gz	
52183896	1	d491a6a7-dffd-4860-a8c3-82d6d8c7e124	syn52183896	SRR21976177_2.fastq			1690668108265	3330650	d491a6a7-dffd-4860-a8c3-82d6d8c7e124	1690668108375	3330650	file	1	syn52183654	syn52117441	syn29530512	127457815	9845724894	1bdd5f693bd27ca50668120412945625	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/5554e980-ba18-4f70-a55f-13d6f5cbfe94/SRR21976177_2.fastq	
52183901	1	c310afd0-8346-406e-9165-863245017f30	syn52183901	SRR21976177_2.fastq.gz			1690668129625	3330650	c310afd0-8346-406e-9165-863245017f30	1690668129736	3330650	file	1	syn52183654	syn52117441	syn29530512	127457816	1274647146	6a96839e3a210352ba06dd3c01735c73	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/9266cbda-c4cf-4db8-97fe-38001af2d527/SRR21976177_2.fastq.gz	
52183902	1	2875d775-41ad-4f31-82e5-b20165195c47	syn52183902	SRR21976177_3.fastq			1690668261122	3330650	2875d775-41ad-4f31-82e5-b20165195c47	1690668261250	3330650	file	1	syn52183654	syn52117441	syn29530512	127457817	6432965850	444675d0ba0faf9c413689152925e8c1	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/2925d951-8e49-4ddf-86be-d5f40d5fc074/SRR21976177_3.fastq	
52183903	1	8c536eaa-3ced-4b1f-ac61-e5f24683cebb	syn52183903	SRR21976177_3.fastq.gz			1690668277309	3330650	8c536eaa-3ced-4b1f-ac61-e5f24683cebb	1690668277459	3330650	file	1	syn52183654	syn52117441	syn29530512	127457819	621033804	722651ec66f40933b09fc274a0022184	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/b3103d54-3c78-4895-a47c-089df1dc1e77/SRR21976177_3.fastq.gz	
52183910	1	3f356d1f-e424-4c9c-aa66-4143427b09d2	syn52183910	SRR21976177_4.fastq			1690668489697	3330650	3f356d1f-e424-4c9c-aa66-4143427b09d2	1690668489815	3330650	file	1	syn52183654	syn52117441	syn29530512	127457823	9845724894	15443603538734ac4623a0ada5c03cf1	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/bc199aa5-9106-4fd2-83d6-46395106d5fc/SRR21976177_4.fastq	
52183911	1	ab7585ba-0a68-4f4a-9034-e572f4b48c4d	syn52183911	SRR21976177_4.fastq.gz			1690668517578	3330650	ab7585ba-0a68-4f4a-9034-e572f4b48c4d	1690668517717	3330650	file	1	syn52183654	syn52117441	syn29530512	127457824	1274878767	ac60c0323d7ff400a208f6c2a1c8109b	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/19631366-f38c-4c8e-8494-564dcd59807e/SRR21976177_4.fastq.gz	
52183914	1	bc91b2a3-f9ad-4716-b52d-290e46746ba5	syn52183914	SRR21976178_1.fastq			1690668581918	3330650	bc91b2a3-f9ad-4716-b52d-290e46746ba5	1690668582034	3330650	file	1	syn52183655	syn52117441	syn29530512	127457827	3519317116	3da4598a59cd83a5894d1ab7f3dc7909	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/d249485b-fe0d-48f9-a5fe-8cf4a0aafe3a/SRR21976178_1.fastq	
52183915	1	950a4de6-3262-4714-bc26-207f61dfc9a3	syn52183915	SRR21976178_1.fastq.gz			1690668589422	3330650	950a4de6-3262-4714-bc26-207f61dfc9a3	1690668589534	3330650	file	1	syn52183655	syn52117441	syn29530512	127457828	239534964	746007d622c7e1f501f09d927fc1e7e8	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/1f9c0236-61b5-4336-87f6-f8fb0a9b5229/SRR21976178_1.fastq.gz	
52183924	1	7e0c92b4-b068-454c-8212-cdd653d904ac	syn52183924	SRR21976178_2.fastq			1690668742127	3330650	7e0c92b4-b068-454c-8212-cdd653d904ac	1690668742259	3330650	file	1	syn52183655	syn52117441	syn29530512	127457833	6549833268	8ea8fc058983442f9873240ebc38663f	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/a37d9f84-98a6-4d26-bf99-f0b353d92585/SRR21976178_2.fastq	
52183925	1	022a3d40-24d3-4760-a239-698730eab2ae	syn52183925	SRR21976178_2.fastq.gz			1690668761435	3330650	022a3d40-24d3-4760-a239-698730eab2ae	1690668761573	3330650	file	1	syn52183655	syn52117441	syn29530512	127457834	853907041	e05dbc709c50a0b90e697fddec822597	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/79b308cc-4e47-4dd2-9595-30cbba0252cf/SRR21976178_2.fastq.gz	
52183928	1	1c44eb09-f5f1-4d1b-8a2d-37f5b5d05520	syn52183928	SRR21976178_3.fastq			1690668845687	3330650	1c44eb09-f5f1-4d1b-8a2d-37f5b5d05520	1690668845812	3330650	file	1	syn52183655	syn52117441	syn29530512	127457841	4276946154	68cd9ef95bbed0dd2a5409415ccb251f	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/604e34e8-674c-4cd4-a2b2-5f2feb78fee1/SRR21976178_3.fastq	
52183932	1	3621b8b3-553a-4c24-96b0-cb442bd98ce0	syn52183932	SRR21976178_3.fastq.gz			1690668855404	3330650	3621b8b3-553a-4c24-96b0-cb442bd98ce0	1690668855534	3330650	file	1	syn52183655	syn52117441	syn29530512	127457844	415597784	7ede36280706847397dfd2ad5de7a9af	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/12bd5a99-35e9-447d-a3c6-232cb918b219/SRR21976178_3.fastq.gz	
52183934	1	6b37553c-b087-4366-ab20-f265f53d3616	syn52183934	SRR21976178_4.fastq			1690669001021	3330650	6b37553c-b087-4366-ab20-f265f53d3616	1690669001142	3330650	file	1	syn52183655	syn52117441	syn29530512	127457849	6549833268	f86176c971f79688ab87ac98a8b7e63e	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/3dfc7672-c9a1-42c8-91ab-4b838c33b45a/SRR21976178_4.fastq	
52183941	1	97e266a1-4a7f-4164-81bf-2eb5dc190e7c	syn52183941	SRR21976178_4.fastq.gz			1690669019943	3330650	97e266a1-4a7f-4164-81bf-2eb5dc190e7c	1690669020078	3330650	file	1	syn52183655	syn52117441	syn29530512	127457851	852591821	75187306c634d12f3028834ee90e6dec	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/a6612571-4189-42d8-8339-d1f87340f98b/SRR21976178_4.fastq.gz	
52183943	1	a9d4ebbd-47fd-4cd9-bf69-513afe386ba7	syn52183943	SRR21976179_1.fastq			1690669085317	3330650	a9d4ebbd-47fd-4cd9-bf69-513afe386ba7	1690669085434	3330650	file	1	syn52183656	syn52117441	syn29530512	127457874	3585087724	b21dcb27ece65c39717322d965d87594	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/9c783fc4-e61e-4730-aaa3-cf6a9a60f22b/SRR21976179_1.fastq	
52183944	1	2330d9d4-3c8e-4912-8fc1-96528441cd1d	syn52183944	SRR21976179_1.fastq.gz			1690669092808	3330650	2330d9d4-3c8e-4912-8fc1-96528441cd1d	1690669092920	3330650	file	1	syn52183656	syn52117441	syn29530512	127457877	246767632	2fa66d1f591c614b249f741b1248d8b6	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/cbbf76ca-4034-4570-abd6-2ac7c57df974/SRR21976179_1.fastq.gz	
52183946	1	ef9f9550-6f82-41cd-ba7b-9d4220586774	syn52183946	SRR21976179_2.fastq			1690669243782	3330650	ef9f9550-6f82-41cd-ba7b-9d4220586774	1690669243933	3330650	file	1	syn52183656	syn52117441	syn29530512	127457887	6671978596	6a13ba1a553a8ab0773ea1532918880f	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/224c3b9d-6fc1-4c1c-ae3b-efe55a33b84d/SRR21976179_2.fastq	
52183947	1	da2114d8-583a-4017-a073-04994f327a7c	syn52183947	SRR21976179_2.fastq.gz			1690669259569	3330650	da2114d8-583a-4017-a073-04994f327a7c	1690669259684	3330650	file	1	syn52183656	syn52117441	syn29530512	127457888	868884422	3d6341abec3901ff52ed4537a353ba57	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/50485be7-e48d-4abe-b657-cf3eec7f44a5/SRR21976179_2.fastq.gz	
52183955	1	78d254fc-b980-4200-a92c-89779809a557	syn52183955	SRR21976179_3.fastq			1690669332897	3330650	78d254fc-b980-4200-a92c-89779809a557	1690669333015	3330650	file	1	syn52183656	syn52117441	syn29530512	127457892	4356810442	7cf9947561deef9dfdee5b03b7722069	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/bf77ea73-c04f-449f-ad16-86b56d32ff62/SRR21976179_3.fastq	
52183956	1	0536d351-31a3-4a22-a6e1-f7fc5dfe3039	syn52183956	SRR21976179_3.fastq.gz			1690669341157	3330650	0536d351-31a3-4a22-a6e1-f7fc5dfe3039	1690669341300	3330650	file	1	syn52183656	syn52117441	syn29530512	127457893	423446786	8b5b5cf0cb256c41ba87ba81a0deb2d3	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/ed60af88-de21-4295-b083-70607c1ac0ce/SRR21976179_3.fastq.gz	
52183963	1	74a7f6d5-c90e-4946-94a2-615decf08a66	syn52183963	SRR21976179_4.fastq			1690669484061	3330650	74a7f6d5-c90e-4946-94a2-615decf08a66	1690669484200	3330650	file	1	syn52183656	syn52117441	syn29530512	127457901	6671978596	e59f6bf2d77f27254be1f080a2dd57db	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/2d6301ff-de52-4434-b0a3-72d035d99d16/SRR21976179_4.fastq	
52183964	1	50da3db8-cbff-4cb3-b9ca-43c319a7df94	syn52183964	SRR21976179_4.fastq.gz			1690669504841	3330650	50da3db8-cbff-4cb3-b9ca-43c319a7df94	1690669504984	3330650	file	1	syn52183656	syn52117441	syn29530512	127457902	869076076	e5ea6b042f3e8bfc0f56a251adcefbb7	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/db571915-c5d5-4103-b0d2-c75fae52096b/SRR21976179_4.fastq.gz	
52183973	1	b3f5a2ee-8397-42a3-88d9-1685957a8853	syn52183973	SRR21976180_1.fastq			1690669573926	3330650	b3f5a2ee-8397-42a3-88d9-1685957a8853	1690669574050	3330650	file	1	syn52183657	syn52117441	syn29530512	127457920	3843296642	67100f80a2d499d5cf2c3c10e625390c	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/069b2fc8-1857-48a1-b3bc-5288124994fd/SRR21976180_1.fastq	
52183977	1	c3acd421-a7ac-4cea-b5e4-0d38e99d2c94	syn52183977	SRR21976180_1.fastq.gz			1690669581009	3330650	c3acd421-a7ac-4cea-b5e4-0d38e99d2c94	1690669581128	3330650	file	1	syn52183657	syn52117441	syn29530512	127457921	259187560	027f31c76458ffa2655496020534072b	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/9a227147-ff05-4ba0-802d-ec6355fd8e3b/SRR21976180_1.fastq.gz	
52183981	1	36b31b6f-c22a-4281-91d2-75f36b9eb3a9	syn52183981	SRR21976180_2.fastq			1690669740237	3330650	36b31b6f-c22a-4281-91d2-75f36b9eb3a9	1690669740350	3330650	file	1	syn52183657	syn52117441	syn29530512	127457924	7151022546	cfab98cc37ba26d4e0989f698d4a4e1e	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/19dc97f5-1372-48c2-be06-ce5be4775bb6/SRR21976180_2.fastq	
52183982	1	8f6e93a7-cf0c-426c-b424-f26c7d01a5eb	syn52183982	SRR21976180_2.fastq.gz			1690669760793	3330650	8f6e93a7-cf0c-426c-b424-f26c7d01a5eb	1690669760934	3330650	file	1	syn52183657	syn52117441	syn29530512	127457925	928223715	2b1abc23a28585ff1b809d13ec86e9c0	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/2342ad57-3dda-4245-a485-1eb471f4cebb/SRR21976180_2.fastq.gz	
52183988	1	86860f04-2eab-4d5c-9a0b-ec2a6d74c019	syn52183988	SRR21976180_3.fastq			1690669849943	3330650	86860f04-2eab-4d5c-9a0b-ec2a6d74c019	1690669850061	3330650	file	1	syn52183657	syn52117441	syn29530512	127457932	4670228118	fe70998c2a8a5e58d1aff0ca63f6c286	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/e20ec3a7-3889-4c98-8399-56e839875996/SRR21976180_3.fastq	
52183989	1	b15a9644-c06d-43e7-b127-2181685db448	syn52183989	SRR21976180_3.fastq.gz			1690669859692	3330650	b15a9644-c06d-43e7-b127-2181685db448	1690669859837	3330650	file	1	syn52183657	syn52117441	syn29530512	127457933	454230105	f97723e5dc0255dbafb910e7806e1e09	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/618dcc30-7cb5-4993-941a-43b4391e9d2f/SRR21976180_3.fastq.gz	
52183990	1	31299097-296e-4448-8b74-5bd12cf44afa	syn52183990	SRR21976180_4.fastq			1690670019275	3330650	31299097-296e-4448-8b74-5bd12cf44afa	1690670019402	3330650	file	1	syn52183657	syn52117441	syn29530512	127457934	7151022546	d05248207ce622dc951e08920b3802a6	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/e6f630b7-81d0-4c2a-8ffa-91cfafc12818/SRR21976180_4.fastq	
